"","Genus","Species"
"Otu02572",NA,NA
"Otu02574",NA,NA
"Otu02575",NA,NA
"Otu02576",NA,NA
"Otu02577",NA,NA
"Otu02578",NA,NA
"Otu02579",NA,NA
"Otu02580",NA,NA
"Otu02581",NA,NA
"Otu02583",NA,NA
"Otu02584",NA,NA
"Otu02585",NA,NA
"Otu02586",NA,NA
"Otu02587",NA,NA
"Otu02588",NA,NA
"Otu02589",NA,NA
"Otu02590",NA,NA
"Otu02591",NA,NA
"Otu02592",NA,NA
"Otu02594",NA,NA
"Otu02595",NA,NA
"Otu02596",NA,NA
"Otu02597",NA,NA
"Otu02599",NA,NA
"Otu02600",NA,NA
"Otu02601",NA,NA
"Otu02602",NA,NA
"Otu02603",NA,NA
"Otu02604",NA,NA
"Otu02605",NA,NA
"Otu02606",NA,NA
"Otu02607",NA,NA
"Otu02608",NA,NA
"Otu02609",NA,NA
"Otu02610",NA,NA
"Otu02611",NA,NA
"Otu02612",NA,NA
"Otu02613",NA,NA
"Otu02614",NA,NA
"Otu02615",NA,NA
"Otu02616",NA,NA
"Otu02617",NA,NA
"Otu02618",NA,NA
"Otu02619",NA,NA
"Otu02620",NA,NA
"Otu02622","Bacillus","cohnii"
"Otu02624",NA,NA
"Otu02625",NA,NA
"Otu02626",NA,NA
"Otu02627",NA,NA
"Otu02629",NA,NA
"Otu02630",NA,NA
"Otu02631",NA,NA
"Otu02632",NA,NA
"Otu02634",NA,NA
"Otu02635",NA,NA
"Otu02636",NA,NA
"Otu02638",NA,NA
"Otu02639",NA,NA
"Otu02640",NA,NA
"Otu02641",NA,NA
"Otu02642",NA,NA
"Otu02643",NA,NA
"Otu02644","Enterovibrio","coralii"
"Otu02645",NA,NA
"Otu02646",NA,NA
"Otu02647","Altererythrobacter","ishigakiensis"
"Otu02648",NA,NA
"Otu02649",NA,NA
"Otu02650",NA,NA
"Otu02651",NA,NA
"Otu02652",NA,NA
"Otu02653",NA,NA
"Otu02654",NA,NA
"Otu02655",NA,NA
"Otu02656",NA,NA
"Otu02657",NA,NA
"Otu02658",NA,NA
"Otu02660",NA,NA
"Otu02661",NA,NA
"Otu02662",NA,NA
"Otu02663",NA,NA
"Otu02664",NA,NA
"Otu02665","Corynebacterium","amycolatum/jeikeium/lactis/urealyticum/vitaeruminis"
"Otu02666",NA,NA
"Otu02667",NA,NA
"Otu02670",NA,NA
"Otu02671",NA,NA
"Otu02672",NA,NA
"Otu02673",NA,NA
"Otu02674",NA,NA
"Otu02675",NA,NA
"Otu02676",NA,NA
"Otu02677",NA,NA
"Otu02678",NA,NA
"Otu02679",NA,NA
"Otu02681",NA,NA
"Otu02682",NA,NA
"Otu02683",NA,NA
"Otu02684",NA,NA
"Otu02685",NA,NA
"Otu02686",NA,NA
"Otu02687",NA,NA
"Otu02688",NA,NA
"Otu02689",NA,NA
"Otu02690",NA,NA
"Otu02691",NA,NA
"Otu02692",NA,NA
"Otu02696",NA,NA
"Otu02697",NA,NA
"Otu02699",NA,NA
"Otu02700",NA,NA
"Otu02701",NA,NA
"Otu02702",NA,NA
"Otu02703",NA,NA
"Otu02704",NA,NA
"Otu02706",NA,NA
"Otu02707","Nioella","nitratireducens"
"Otu02709",NA,NA
"Otu02710",NA,NA
"Otu02711",NA,NA
"Otu02712",NA,NA
"Otu02713",NA,NA
"Otu02714",NA,NA
"Otu02715",NA,NA
"Otu02716",NA,NA
"Otu02717",NA,NA
"Otu02719",NA,NA
"Otu02720",NA,NA
"Otu02721",NA,NA
"Otu02722",NA,NA
"Otu02723",NA,NA
"Otu02724",NA,NA
"Otu02725",NA,NA
"Otu02726",NA,NA
"Otu02728",NA,NA
"Otu02729",NA,NA
"Otu02730",NA,NA
"Otu02731",NA,NA
"Otu02733",NA,NA
"Otu02734",NA,NA
"Otu02735",NA,NA
"Otu02736",NA,NA
"Otu02737",NA,NA
"Otu02739",NA,NA
"Otu02740",NA,NA
"Otu02741",NA,NA
"Otu02742",NA,NA
"Otu02743",NA,NA
"Otu02744",NA,NA
"Otu02745",NA,NA
"Otu02746",NA,NA
"Otu02747",NA,NA
"Otu02748",NA,NA
"Otu02749",NA,NA
"Otu02750",NA,NA
"Otu02751",NA,NA
"Otu02752",NA,NA
"Otu02753",NA,NA
"Otu02755",NA,NA
"Otu02757",NA,NA
"Otu02758",NA,NA
"Otu02759",NA,NA
"Otu02760",NA,NA
"Otu02762","Celeribacter","ethanolicus/halophilus/naphthalenivorans"
"Otu02763",NA,NA
"Otu02764",NA,NA
"Otu02765",NA,NA
"Otu02766",NA,NA
"Otu02767",NA,NA
"Otu02768","Lactococcus","garvieae/lactis/taiwanensis"
"Otu02769",NA,NA
"Otu02770",NA,NA
"Otu02771",NA,NA
"Otu02772",NA,NA
"Otu02773",NA,NA
"Otu02775",NA,NA
"Otu02776",NA,NA
"Otu02777",NA,NA
"Otu02778",NA,NA
"Otu02779",NA,NA
"Otu02780",NA,NA
"Otu02781",NA,NA
"Otu02782",NA,NA
"Otu02783",NA,NA
"Otu02784",NA,NA
"Otu02786",NA,NA
"Otu02787",NA,NA
"Otu02788",NA,NA
"Otu02789",NA,NA
"Otu02790",NA,NA
"Otu02791",NA,NA
"Otu02792",NA,NA
"Otu02794",NA,NA
"Otu02795",NA,NA
"Otu02796",NA,NA
"Otu02797",NA,NA
"Otu02798",NA,NA
"Otu02799",NA,NA
"Otu02800",NA,NA
"Otu02801",NA,NA
"Otu02802",NA,NA
"Otu02803",NA,NA
"Otu02804",NA,NA
"Otu02805",NA,NA
"Otu02806",NA,NA
"Otu02807","Enterococcus","casseliflavus/faecium/flavescens/gallinarum/saccharolyticus"
"Otu02808",NA,NA
"Otu02809",NA,NA
"Otu02811",NA,NA
"Otu02812",NA,NA
"Otu02813","Methylobacterium","aminovorans/extorquens/organophilum/podarium/populi/pseudosasae/rhodesianum/suomiense/thiocyanatum/zatmanii"
"Otu02814",NA,NA
"Otu02815",NA,NA
"Otu02816",NA,NA
"Otu02818",NA,NA
"Otu02819",NA,NA
"Otu02820",NA,NA
"Otu02822",NA,NA
"Otu02823",NA,NA
"Otu02824",NA,NA
"Otu02825",NA,NA
"Otu02826",NA,NA
"Otu02827",NA,NA
"Otu02828",NA,NA
"Otu02829",NA,NA
"Otu02830",NA,NA
"Otu02831",NA,NA
"Otu02833",NA,NA
"Otu02834",NA,NA
"Otu02836",NA,NA
"Otu02838",NA,NA
"Otu02839",NA,NA
"Otu02840",NA,NA
"Otu02841","Photobacterium","atrarenae/ganghwense"
"Otu02842",NA,NA
"Otu02844",NA,NA
"Otu02845",NA,NA
"Otu02847",NA,NA
"Otu02848",NA,NA
"Otu02850",NA,NA
"Otu02851",NA,NA
"Otu02853",NA,NA
"Otu02854",NA,NA
"Otu02855",NA,NA
"Otu02856",NA,NA
"Otu02857",NA,NA
"Otu02858",NA,NA
"Otu02859",NA,NA
"Otu02860",NA,NA
"Otu02861",NA,NA
"Otu02862",NA,NA
"Otu02863",NA,NA
"Otu02864",NA,NA
"Otu02865",NA,NA
"Otu02866",NA,NA
"Otu02867",NA,NA
"Otu02868",NA,NA
"Otu02870",NA,NA
"Otu02871",NA,NA
"Otu02872",NA,NA
"Otu02873",NA,NA
"Otu02875",NA,NA
"Otu02876",NA,NA
"Otu02877",NA,NA
"Otu02878",NA,NA
"Otu02879",NA,NA
"Otu02880",NA,NA
"Otu02881",NA,NA
"Otu02882",NA,NA
"Otu02883",NA,NA
"Otu02884",NA,NA
"Otu02885",NA,NA
"Otu02886",NA,NA
"Otu02887","Porticoccus","litoralis"
"Otu02888",NA,NA
"Otu02889",NA,NA
"Otu02890",NA,NA
"Otu02891",NA,NA
"Otu02892",NA,NA
"Otu02893",NA,NA
"Otu02894",NA,NA
"Otu02895",NA,NA
"Otu02897",NA,NA
"Otu02898",NA,NA
"Otu02899",NA,NA
"Otu02900",NA,NA
"Otu02901",NA,NA
"Otu02902",NA,NA
"Otu02903",NA,NA
"Otu02904",NA,NA
"Otu02905",NA,NA
"Otu02906",NA,NA
"Otu02907",NA,NA
"Otu02908",NA,NA
"Otu02909",NA,NA
"Otu02910",NA,NA
"Otu02911",NA,NA
"Otu02912","Thalassospira","lucentensis/permensis/xiamenensis"
"Otu02913","Lysobacter","mobilis/xinjiangensis"
"Otu02914","Pseudomaricurvus","alkylphenolicus"
"Otu02916",NA,NA
"Otu02917",NA,NA
"Otu02918",NA,NA
"Otu02919",NA,NA
"Otu02920",NA,NA
"Otu02921",NA,NA
"Otu02922",NA,NA
"Otu02923",NA,NA
"Otu02924",NA,NA
"Otu02925",NA,NA
"Otu02926",NA,NA
"Otu02927",NA,NA
"Otu02928",NA,NA
"Otu02929",NA,NA
"Otu02930",NA,NA
"Otu02931","Kocuria","dechangensis/flava/himachalensis/polaris/rosea/sediminis/turfanensis"
"Otu02932",NA,NA
"Otu02933",NA,NA
"Otu02935",NA,NA
"Otu02936",NA,NA
"Otu02937",NA,NA
"Otu02938",NA,NA
"Otu02939",NA,NA
"Otu02940",NA,NA
"Otu02941",NA,NA
"Otu02942",NA,NA
"Otu02943",NA,NA
"Otu02944",NA,NA
"Otu02945",NA,NA
"Otu02946",NA,NA
"Otu02947","Winogradskyella","aquimaris"
"Otu02949",NA,NA
"Otu02950",NA,NA
"Otu02951","Pseudoalteromonas","agarivorans/antarctica/arctica/citrea/distincta/elyakovii/espejiana/flavipulchra/gracilis/haloplanktis/issachenkonii/marina/nigrifaciens/paragorgicola/spongiae/translucida"
"Otu02952",NA,NA
"Otu02953",NA,NA
"Otu02954",NA,NA
"Otu02955",NA,NA
"Otu02956",NA,NA
"Otu02957",NA,NA
"Otu02958",NA,NA
"Otu02959",NA,NA
"Otu02960",NA,NA
"Otu02962",NA,NA
"Otu02963",NA,NA
"Otu02964",NA,NA
"Otu02965",NA,NA
"Otu02966",NA,NA
"Otu02967",NA,NA
"Otu02968",NA,NA
"Otu02969",NA,NA
"Otu02970",NA,NA
"Otu02971",NA,NA
"Otu02972",NA,NA
"Otu02973",NA,NA
"Otu02974",NA,NA
"Otu02975","Tenacibaculum","skagerrakense"
"Otu02976",NA,NA
"Otu02977",NA,NA
"Otu02978",NA,NA
"Otu02979",NA,NA
"Otu02980",NA,NA
"Otu02981",NA,NA
"Otu02982",NA,NA
"Otu02983",NA,NA
"Otu02984",NA,NA
"Otu02985",NA,NA
"Otu02986",NA,NA
"Otu02987",NA,NA
"Otu02988",NA,NA
"Otu02989",NA,NA
"Otu02990",NA,NA
"Otu02991",NA,NA
"Otu02992",NA,NA
"Otu02993",NA,NA
"Otu02994",NA,NA
"Otu02995",NA,NA
"Otu02997",NA,NA
"Otu02998",NA,NA
"Otu02999",NA,NA
"Otu03000",NA,NA
"Otu03001",NA,NA
"Otu03002",NA,NA
"Otu03003",NA,NA
"Otu03004",NA,NA
"Otu03005",NA,NA
"Otu03007",NA,NA
"Otu03008",NA,NA
"Otu03009",NA,NA
"Otu03010",NA,NA
"Otu03011",NA,NA
"Otu03012",NA,NA
"Otu03014",NA,NA
"Otu03015",NA,NA
"Otu03016",NA,NA
"Otu03017",NA,NA
"Otu03018",NA,NA
"Otu03019",NA,NA
"Otu03020",NA,NA
"Otu03021",NA,NA
"Otu03022",NA,NA
"Otu03023",NA,NA
"Otu03024",NA,NA
"Otu03025",NA,NA
"Otu03026",NA,NA
"Otu03027",NA,NA
"Otu03028",NA,NA
"Otu03029",NA,NA
"Otu03032","Limnobacter","thiooxidans"
"Otu03033",NA,NA
"Otu03034","Psychrobacter","marincola"
"Otu03035",NA,NA
"Otu03036",NA,NA
"Otu03038",NA,NA
"Otu03039",NA,NA
"Otu03040",NA,NA
"Otu03041",NA,NA
"Otu03042",NA,NA
"Otu03043",NA,NA
"Otu03044",NA,NA
"Otu03045",NA,NA
"Otu03046",NA,NA
"Otu03047",NA,NA
"Otu03048",NA,NA
"Otu03049",NA,NA
"Otu03050",NA,NA
"Otu03052",NA,NA
"Otu03053",NA,NA
"Otu03055",NA,NA
"Otu03056",NA,NA
"Otu03057",NA,NA
"Otu03058",NA,NA
"Otu03059",NA,NA
"Otu03060",NA,NA
"Otu03061",NA,NA
"Otu03062",NA,NA
"Otu03063",NA,NA
"Otu03064",NA,NA
"Otu03066",NA,NA
"Otu03067",NA,NA
"Otu03068",NA,NA
"Otu03070",NA,NA
"Otu03071",NA,NA
"Otu03072",NA,NA
"Otu03073",NA,NA
"Otu03074",NA,NA
"Otu03075",NA,NA
"Otu03076",NA,NA
"Otu03078",NA,NA
"Otu03079",NA,NA
"Otu03080",NA,NA
"Otu03081",NA,NA
"Otu03082",NA,NA
"Otu03083",NA,NA
"Otu03085",NA,NA
"Otu03086",NA,NA
"Otu03087",NA,NA
"Otu03088",NA,NA
"Otu03089",NA,NA
"Otu03090",NA,NA
"Otu03091",NA,NA
"Otu03092",NA,NA
"Otu03093",NA,NA
"Otu03094",NA,NA
"Otu03095",NA,NA
"Otu03096",NA,NA
"Otu03097","Corynebacterium","coyleae/mucifaciens"
"Otu03098",NA,NA
"Otu03100",NA,NA
"Otu03101",NA,NA
"Otu03102",NA,NA
"Otu03103",NA,NA
"Otu03104",NA,NA
"Otu03105",NA,NA
"Otu03106",NA,NA
"Otu03107",NA,NA
"Otu03110",NA,NA
"Otu03111",NA,NA
"Otu03112",NA,NA
"Otu03113",NA,NA
"Otu03114",NA,NA
"Otu03115",NA,NA
"Otu03116",NA,NA
"Otu03117",NA,NA
"Otu03120",NA,NA
"Otu03121",NA,NA
"Otu03122",NA,NA
"Otu03123",NA,NA
"Otu03124",NA,NA
"Otu03125",NA,NA
"Otu03126",NA,NA
"Otu03127",NA,NA
"Otu03128",NA,NA
"Otu03130",NA,NA
"Otu03132",NA,NA
"Otu03134",NA,NA
"Otu03135",NA,NA
"Otu03136",NA,NA
"Otu03137",NA,NA
"Otu03138","Pseudovibrio","denitrificans"
"Otu03139",NA,NA
"Otu03140",NA,NA
"Otu03142",NA,NA
"Otu03143",NA,NA
"Otu03144",NA,NA
"Otu03145",NA,NA
"Otu03146",NA,NA
"Otu03147",NA,NA
"Otu03148",NA,NA
"Otu03149",NA,NA
"Otu03150",NA,NA
"Otu03151",NA,NA
"Otu03152",NA,NA
"Otu03153",NA,NA
"Otu03154","Sphingomonas","kyeonggiensis/leidyi/pituitosa"
"Otu03155",NA,NA
"Otu03156",NA,NA
"Otu03157",NA,NA
"Otu03158",NA,NA
"Otu03160",NA,NA
"Otu03161",NA,NA
"Otu03162",NA,NA
"Otu03163",NA,NA
"Otu03165","Litoribrevibacter","albus"
"Otu03166",NA,NA
"Otu03167",NA,NA
"Otu03168",NA,NA
"Otu03169",NA,NA
"Otu03170",NA,NA
"Otu03171","Simiduia","agarivorans"
"Otu03172",NA,NA
"Otu03173",NA,NA
"Otu03174",NA,NA
"Otu03175",NA,NA
"Otu03176",NA,NA
"Otu03177",NA,NA
"Otu03178",NA,NA
"Otu03179",NA,NA
"Otu03180",NA,NA
"Otu03181",NA,NA
"Otu03182",NA,NA
"Otu03183",NA,NA
"Otu03184",NA,NA
"Otu03185",NA,NA
"Otu03186",NA,NA
"Otu03187",NA,NA
"Otu03188",NA,NA
"Otu03189",NA,NA
"Otu03190",NA,NA
"Otu03191",NA,NA
"Otu03192",NA,NA
"Otu03193",NA,NA
"Otu03194",NA,NA
"Otu03195",NA,NA
"Otu03196",NA,NA
"Otu03197",NA,NA
"Otu03199",NA,NA
"Otu03200",NA,NA
"Otu03202",NA,NA
"Otu03203",NA,NA
"Otu03204",NA,NA
"Otu03205",NA,NA
"Otu03206",NA,NA
"Otu03208",NA,NA
"Otu03209",NA,NA
"Otu03210",NA,NA
"Otu03211",NA,NA
"Otu03212",NA,NA
"Otu03213",NA,NA
"Otu03214",NA,NA
"Otu03215",NA,NA
"Otu03217",NA,NA
"Otu03219","Corynebacterium","aurimucosum/minutissimum"
"Otu03220",NA,NA
"Otu03221",NA,NA
"Otu03222",NA,NA
"Otu03223",NA,NA
"Otu03225",NA,NA
"Otu03226",NA,NA
"Otu03227",NA,NA
"Otu03228",NA,NA
"Otu03229",NA,NA
"Otu03230",NA,NA
"Otu03231",NA,NA
"Otu03233",NA,NA
"Otu03234",NA,NA
"Otu03235",NA,NA
"Otu03236","Marinobacter","arcticus/bryozoorum/flavimaris/goseongensis/gudaonensis/guineae/kribbensis/lipolyticus/salinus/sediminum/segnicrescens/subterrani"
"Otu03237",NA,NA
"Otu03238",NA,NA
"Otu03239",NA,NA
"Otu03240",NA,NA
"Otu03241","Altererythrobacter","aestiaquae"
"Otu03242",NA,NA
"Otu03243",NA,NA
"Otu03244",NA,NA
"Otu03245",NA,NA
"Otu03246",NA,NA
"Otu03247",NA,NA
"Otu03248",NA,NA
"Otu03251",NA,NA
"Otu03252",NA,NA
"Otu03253",NA,NA
"Otu03254",NA,NA
"Otu03255",NA,NA
"Otu03256",NA,NA
"Otu03257",NA,NA
"Otu03258",NA,NA
"Otu03259",NA,NA
"Otu03261",NA,NA
"Otu03262",NA,NA
"Otu03263",NA,NA
"Otu03265",NA,NA
"Otu03266",NA,NA
"Otu03267",NA,NA
"Otu03268",NA,NA
"Otu03269",NA,NA
"Otu03270",NA,NA
"Otu03271",NA,NA
"Otu03272",NA,NA
"Otu03274",NA,NA
"Otu03275",NA,NA
"Otu03276",NA,NA
"Otu03277",NA,NA
"Otu03278",NA,NA
"Otu03281",NA,NA
"Otu03282",NA,NA
"Otu03283","Micrococcus","alkanovora/aloeverae/antarcticus/cohnii/endophyticus/flavus/indicus/luteus/lylae/thailandicus/yunnanensis"
"Otu03284",NA,NA
"Otu03285",NA,NA
"Otu03286",NA,NA
"Otu03287",NA,NA
"Otu03288",NA,NA
"Otu03289",NA,NA
"Otu03290",NA,NA
"Otu03291",NA,NA
"Otu03292",NA,NA
"Otu03293",NA,NA
"Otu03294",NA,NA
"Otu03296",NA,NA
"Otu03297",NA,NA
"Otu03298",NA,NA
"Otu03299",NA,NA
"Otu03300",NA,NA
"Otu03301",NA,NA
"Otu03302",NA,NA
"Otu03303",NA,NA
"Otu03304",NA,NA
"Otu03305",NA,NA
"Otu03306",NA,NA
"Otu03307",NA,NA
"Otu03308",NA,NA
"Otu03309",NA,NA
"Otu03310",NA,NA
"Otu03311",NA,NA
"Otu03312",NA,NA
"Otu03313",NA,NA
"Otu03314",NA,NA
"Otu03315",NA,"alkaniphila/guaymasensis"
"Otu03316",NA,NA
"Otu03317",NA,NA
"Otu03318",NA,NA
"Otu03319",NA,NA
"Otu03320",NA,NA
"Otu03321",NA,NA
"Otu03323",NA,NA
"Otu03324",NA,NA
"Otu03325",NA,NA
"Otu03326",NA,NA
"Otu03327",NA,NA
"Otu03328",NA,NA
"Otu03329",NA,NA
"Otu03330",NA,NA
"Otu03331",NA,NA
"Otu03332",NA,NA
"Otu03333",NA,NA
"Otu03334",NA,NA
"Otu03336",NA,NA
"Otu03337",NA,NA
"Otu03338",NA,NA
"Otu03339",NA,NA
"Otu03340",NA,NA
"Otu03341",NA,NA
"Otu03342",NA,NA
"Otu03343",NA,NA
"Otu03344",NA,NA
"Otu03345",NA,NA
"Otu03346",NA,NA
"Otu03347",NA,NA
"Otu03349","Methyloceanibacter","methanicus"
"Otu03351",NA,NA
"Otu03352",NA,NA
"Otu03353",NA,NA
"Otu03354",NA,NA
"Otu03355",NA,NA
"Otu03356",NA,NA
"Otu03358",NA,NA
"Otu03359",NA,NA
"Otu03360",NA,NA
"Otu03361",NA,NA
"Otu03362",NA,NA
"Otu03364",NA,NA
"Otu03365",NA,NA
"Otu03366",NA,NA
"Otu03367",NA,NA
"Otu03368",NA,NA
"Otu03369",NA,NA
"Otu03370",NA,NA
"Otu03371",NA,NA
"Otu03372",NA,NA
"Otu03373",NA,NA
"Otu03374",NA,NA
"Otu03376",NA,NA
"Otu03377",NA,NA
"Otu03378",NA,NA
"Otu03379",NA,NA
"Otu03380",NA,NA
"Otu03381",NA,NA
"Otu03382",NA,NA
"Otu03383",NA,NA
"Otu03384",NA,NA
"Otu03385",NA,NA
"Otu03387",NA,NA
"Otu03388",NA,NA
"Otu03389",NA,NA
"Otu03390",NA,NA
"Otu03391",NA,NA
"Otu03392",NA,NA
"Otu03393",NA,NA
"Otu03394",NA,NA
"Otu03395",NA,NA
"Otu03396",NA,NA
"Otu03397",NA,NA
"Otu03398",NA,NA
"Otu03399",NA,NA
"Otu03400",NA,NA
"Otu03401",NA,NA
"Otu03402","Vibrio","areninigrae/coralliilyticus/harveyi/hispanicus"
"Otu03403",NA,NA
"Otu03404",NA,NA
"Otu03405",NA,NA
"Otu03406",NA,NA
"Otu03407",NA,NA
"Otu03408",NA,NA
"Otu03409",NA,NA
"Otu03410","Lautropia","mirabilis"
"Otu03411",NA,NA
"Otu03412",NA,NA
"Otu03414",NA,NA
"Otu03415",NA,NA
"Otu03416",NA,NA
"Otu03417",NA,NA
"Otu03418",NA,NA
"Otu03419",NA,NA
"Otu03420",NA,NA
"Otu03421",NA,NA
"Otu03422",NA,NA
"Otu03423",NA,NA
"Otu03425",NA,NA
"Otu03426",NA,NA
"Otu03427",NA,NA
"Otu03428",NA,NA
"Otu03429",NA,NA
"Otu03430",NA,NA
"Otu03431",NA,NA
"Otu03432",NA,NA
"Otu03433",NA,NA
"Otu03435",NA,NA
"Otu03436",NA,NA
"Otu03437",NA,NA
"Otu03438",NA,NA
"Otu03439",NA,NA
"Otu03440",NA,NA
"Otu03441",NA,NA
"Otu03442",NA,NA
"Otu03444",NA,NA
"Otu03445",NA,NA
"Otu03446",NA,NA
"Otu03447",NA,NA
"Otu03448",NA,NA
"Otu03449",NA,NA
"Otu03451",NA,NA
"Otu03452",NA,NA
"Otu03453",NA,NA
"Otu03454",NA,NA
"Otu03455",NA,NA
"Otu03456",NA,NA
"Otu03457",NA,NA
"Otu03458",NA,NA
"Otu03459",NA,NA
"Otu03460",NA,NA
"Otu03461",NA,NA
"Otu03462",NA,NA
"Otu03463",NA,NA
"Otu03464","Robiginitalea","myxolifaciens"
"Otu03465",NA,NA
"Otu03466",NA,NA
"Otu03467",NA,NA
"Otu03468",NA,NA
"Otu03469",NA,NA
"Otu03471",NA,NA
"Otu03472",NA,NA
"Otu03473",NA,NA
"Otu03474",NA,NA
"Otu03475",NA,NA
"Otu03476",NA,NA
"Otu03477",NA,NA
"Otu03480",NA,NA
"Otu03483",NA,NA
"Otu03484",NA,NA
"Otu03485",NA,NA
"Otu03486",NA,NA
"Otu03487",NA,NA
"Otu03488",NA,NA
"Otu03489",NA,NA
"Otu03490",NA,NA
"Otu03491",NA,NA
"Otu03492",NA,NA
"Otu03493",NA,NA
"Otu03494",NA,NA
"Otu03495",NA,NA
"Otu03496",NA,NA
"Otu03497",NA,NA
"Otu03498",NA,NA
"Otu03501",NA,NA
"Otu03502",NA,NA
"Otu03503","Loktanella","aestuariicola/cinnabarina/hongkongensis"
"Otu03505",NA,NA
"Otu03506",NA,NA
"Otu03507",NA,NA
"Otu03508",NA,NA
"Otu03509",NA,NA
"Otu03510",NA,NA
"Otu03511",NA,NA
"Otu03512",NA,NA
"Otu03513",NA,NA
"Otu03514",NA,NA
"Otu03516",NA,NA
"Otu03517",NA,NA
"Otu03518",NA,NA
"Otu03519",NA,NA
"Otu03520",NA,NA
"Otu03521",NA,NA
"Otu03522",NA,NA
"Otu03523",NA,NA
"Otu03524",NA,NA
"Otu03525",NA,NA
"Otu03527",NA,NA
"Otu03528",NA,NA
"Otu03529",NA,NA
"Otu03531",NA,NA
"Otu03532",NA,NA
"Otu03533",NA,NA
"Otu03535",NA,NA
"Otu03538",NA,NA
"Otu03539",NA,NA
"Otu03540",NA,NA
"Otu03541",NA,NA
"Otu03542",NA,NA
"Otu03543",NA,NA
"Otu03544",NA,NA
"Otu03545",NA,NA
"Otu03546",NA,NA
"Otu03547",NA,NA
"Otu03548",NA,NA
"Otu03549",NA,NA
"Otu03550",NA,NA
"Otu03551",NA,NA
"Otu03552",NA,NA
"Otu03553",NA,NA
"Otu03554",NA,NA
"Otu03555",NA,NA
"Otu03556",NA,NA
"Otu03557",NA,NA
"Otu03558",NA,NA
"Otu03559",NA,NA
"Otu03560",NA,NA
"Otu03561",NA,NA
"Otu03562",NA,NA
"Otu03563",NA,NA
"Otu03564",NA,NA
"Otu03565",NA,NA
"Otu03566",NA,NA
"Otu03568",NA,NA
"Otu03570",NA,NA
"Otu03571",NA,NA
"Otu03572",NA,NA
"Otu03573",NA,NA
"Otu03574",NA,NA
"Otu03575",NA,NA
"Otu03576",NA,NA
"Otu03577",NA,NA
"Otu03578",NA,NA
"Otu03579",NA,NA
"Otu03580",NA,NA
"Otu03581",NA,NA
"Otu03582",NA,NA
"Otu03583",NA,NA
"Otu03584",NA,NA
"Otu03586","Vibrio","coralliilyticus/hangzhouensis/harveyi/maritimus/ponticus/rotiferianus/variabilis"
"Otu03588",NA,NA
"Otu03590",NA,NA
"Otu03591",NA,NA
"Otu03592",NA,NA
"Otu03593",NA,NA
"Otu03594",NA,NA
"Otu03595",NA,NA
"Otu03597",NA,NA
"Otu03598",NA,NA
"Otu03599",NA,NA
"Otu03600",NA,NA
"Otu03601",NA,NA
"Otu03602",NA,NA
"Otu03603",NA,NA
"Otu03604",NA,NA
"Otu03605",NA,NA
"Otu03607",NA,NA
"Otu03610",NA,NA
"Otu03611",NA,NA
"Otu03612",NA,NA
"Otu03613",NA,NA
"Otu03614",NA,NA
"Otu03616",NA,NA
"Otu03617",NA,NA
"Otu03618",NA,NA
"Otu03619",NA,NA
"Otu03620",NA,NA
"Otu03621",NA,NA
"Otu03622",NA,NA
"Otu03623",NA,NA
"Otu03624",NA,NA
"Otu03625",NA,NA
"Otu03626",NA,NA
"Otu03627",NA,NA
"Otu03628",NA,NA
"Otu03629",NA,NA
"Otu03630",NA,NA
"Otu03632",NA,NA
"Otu03633",NA,NA
"Otu03634",NA,NA
"Otu03635",NA,NA
"Otu03637","Acinetobacter","baumannii/bouvetii/haemolyticus/johnsonii/junii/lwoffii/oleivorans/oryzae/schindleri"
"Otu03638",NA,NA
"Otu03639",NA,NA
"Otu03640",NA,NA
"Otu03641","Oceanicola","granulosus"
"Otu03642",NA,NA
"Otu03643",NA,NA
"Otu03644",NA,NA
"Otu03645",NA,NA
"Otu03646",NA,NA
"Otu03647",NA,NA
"Otu03649",NA,NA
"Otu03650",NA,NA
"Otu03651",NA,NA
"Otu03653",NA,NA
"Otu03654",NA,NA
"Otu03655",NA,NA
"Otu03656",NA,NA
"Otu03657",NA,NA
"Otu03658",NA,NA
"Otu03659",NA,NA
"Otu03660",NA,NA
"Otu03661",NA,NA
"Otu03662",NA,NA
"Otu03663",NA,NA
"Otu03664",NA,NA
"Otu03665",NA,NA
"Otu03666",NA,NA
"Otu03667",NA,NA
"Otu03668",NA,NA
"Otu03669",NA,NA
"Otu03670",NA,NA
"Otu03671",NA,NA
"Otu03672",NA,NA
"Otu03673",NA,NA
"Otu03674",NA,NA
"Otu03675",NA,NA
"Otu03676",NA,NA
"Otu03678",NA,NA
"Otu03679",NA,NA
"Otu03680",NA,NA
"Otu03681",NA,NA
"Otu03682",NA,NA
"Otu03683",NA,NA
"Otu03684",NA,NA
"Otu03685",NA,NA
"Otu03686",NA,NA
"Otu03687",NA,NA
"Otu03688",NA,NA
"Otu03689",NA,NA
"Otu03690",NA,NA
"Otu03691",NA,NA
"Otu03692",NA,NA
"Otu03693",NA,NA
"Otu03694",NA,NA
"Otu03696","Streptococcus","equinus/gallolyticus/infantarius/lutetiensis"
"Otu03697",NA,NA
"Otu03698",NA,NA
"Otu03699",NA,NA
"Otu03700",NA,NA
"Otu03701",NA,NA
"Otu03702",NA,NA
"Otu03703",NA,NA
"Otu03704",NA,NA
"Otu03705",NA,NA
"Otu03706",NA,NA
"Otu03707",NA,NA
